54,0.3530394,-10.002782999999999,1.2160246,sleeping
70,0.2745862,-9.610517,2.5889556,sitting
65,0.2745862,-9.610517,2.549729,sitting
66,0.3138128,-9.610517,2.549729,sitting
66,0.2745862,-9.571290399999999,2.5889556,sitting
69,0.2745862,-9.610517,2.5889556,sitting
71,0.2353596,-9.7674234,2.0397832,sitting
71,1.0198916,-9.571290399999999,2.7850886,sitting
71,0.0,-9.80665,1.7259703999999998,sitting
71,-3.2950344,-7.217694399999999,5.0210048,sitting
75,-3.4127142,-6.2370294,6.4331624,sitting
75,-3.8442068,-5.88399,6.1585762,sitting
75,-3.4127142,-5.8055368,6.668522,sitting
77,-3.6088471999999996,-5.4524974,6.8254284,sitting
79,-3.9618866,-4.511059,7.4138274,sitting
79,-4.8640984,-2.3928225999999997,7.453054,sitting
79,-10.0420096,-1.96133,3.0204481999999997,sitting
78,-4.4718324,-7.5315072,4.1972461999999995,sitting
75,-0.4707192,-6.982334799999999,0.8237586,sitting
75,-1.7259703999999998,-10.002782999999999,-0.3530394,sitting
75,-2.0005566,-10.0812362,-0.3530394,sitting
75,-2.1966896,-9.845876599999999,-0.1176798,sitting
74,-1.96133,-8.316039199999999,-1.8436502,sitting
74,0.980665,-7.178467799999999,-6.982334799999999,sitting
79,2.0005566,-2.2359162,-9.7281968,sitting
74,2.1966896,-2.7458620000000002,-9.6889702,sitting
76,0.196133,-9.924329799999999,1.6475172,sitting
77,0.3530394,-9.845876599999999,1.569064,sitting
77,0.3138128,-9.924329799999999,1.5298374,sitting
77,0.392266,-9.9635564,1.4906107999999998,sitting
75,0.392266,-9.924329799999999,1.4513842,sitting
75,0.3530394,-9.924329799999999,1.4513842,sitting
76,-4.6287388,-7.6491869999999995,3.6873004,sitting
75,-4.707191999999999,-7.0215613999999995,4.6287388,sitting
75,-7.5315072,-2.157463,5.0210048,sitting
79,-6.864655,-5.295591,3.7657536,sitting
79,-5.0210048,-7.3353741999999995,-3.530394,sitting
83,-4.2364728,-5.530950600000001,-7.5315072,sitting
80,-4.3541526,-5.2171378,-9.2967042,sitting
82,-4.9425516,-2.4320492,-8.5513988,sitting
82,-7.5707338,-1.8436502,-6.982334799999999,sitting
82,-9.2574776,1.8828768,-2.7066354,sitting
85,-9.2967042,0.6668522,-3.2950344,sitting
88,-7.8060934,1.0983448,-6.8254284,sitting
85,2.4320492,-2.5105024,-9.6889702,sitting
82,3.0989014,-2.2359162,-9.4536106,sitting
79,4.314926,-2.3928225999999997,-9.0613446,sitting
77,5.1779112,-2.3143694,-8.5513988,sitting
77,6.1585762,-2.3928225999999997,-7.9629998,sitting
77,7.1000146,-1.8828768,-7.4138274,sitting
77,8.590625399999999,-1.2160246,-6.1978028,sitting
75,9.3751574,-1.2944778,-4.8640984,sitting
73,8.9828914,-3.0989014,-4.4326058,sitting
73,8.7867584,-4.4326058,-3.3734876000000003,sitting
72,5.099458,-8.316039199999999,-1.3729310000000001,sitting
72,1.4906107999999998,-10.9442214,-0.980665,sitting
75,2.0790097999999997,-9.5320638,-1.6082906,sitting
75,-3.2165812,-9.492837199999999,-2.2751428,sitting
78,-2.9027684,-8.9436648,-4.1972461999999995,sitting
75,-1.2944778,-8.4729456,2.157463,sitting
73,-8.8652116,2.6281822,-3.0596748,sitting
75,-4.9817782,-2.7850886,-8.394492399999999,sitting
73,-0.3530394,-7.3353741999999995,-7.8845466,sitting
71,2.6281822,-9.8851032,-2.4320492,sitting
75,0.1176798,-7.453054,-7.4138274,sitting
75,0.3530394,-9.924329799999999,1.4121576,sitting
75,0.3138128,-9.924329799999999,1.4121576,sitting
75,0.3530394,-9.924329799999999,1.4513842,sitting
74,0.3138128,-9.924329799999999,1.4121576,sitting
76,0.3530394,-10.002782999999999,1.2160246,sitting
55,-6.864655,-6.276256,-3.6480737999999997,sitting
57,-8.669078599999999,-3.2558078,-4.2756994,sitting
57,-9.6889702,0.0392266,-3.6088471999999996,sitting
57,-9.414383999999998,-0.196133,-3.530394,sitting
57,-8.669078599999999,0.6668522,-4.5502856,sitting
